timestamp,symbol,price,return,pnl,equity,expected_pnl,implementation_shortfall,volatility,volume_ratio,spread_bps,slippage_bps,signal_strength,news_risk,strategy_type,rsi_14,price_to_ma_20_pct,momentum_20d_pct,trend_strength,implied_volatility,volatility_limit,net_interest_margin_trend,loan_loss_risk,oil_momentum_20d_pct,inventory_surprise_pct,action,decision_reason,target_position,target_quantity,target_weight,fill_quantity,fill_price,position_quantity,kind,event_id,parent_id,available_at,decision_timestamp,strategy_id,strategy_version,model_version,feature_snapshot_id,detail
2025-08-18T16:20:00Z,AAPL,222.8775,-0.003574,-31.86,-86.19,10.7,42.56,0.165,0.836,1.486,0.625,0.629,0.38,RSI mean reversion,44,0.86,,,,,,,,,,,,,,,,,pnl,aapl-pnl-09,aapl-position-09,2025-08-18T16:20:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 10.
2025-08-18T16:22:00Z,MSFT,410.2432,-0.003737,-91.98,-497.75,29.54,121.52,0.2012,0.849,1.849,0.631,0.163,0.1,20-day momentum,,,1.3,0.26,,,,,,,,,,,,,,,observation,msft-observation-09,,2025-08-18T16:22:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 10.
2025-08-18T16:23:00Z,MSFT,410.2432,-0.003737,-91.98,-497.75,29.54,121.52,0.2012,0.849,1.849,0.631,0.163,0.1,20-day momentum,,,1.3,0.26,,,,,,,HOLD,HOLD: 20-day momentum was 1.3%; above 3% buys and below -2% sells.,60,,0.024615,,,,decision,msft-decision-09,msft-observation-09,2025-08-18T16:22:00Z,2025-08-18T16:23:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-09,Decision evidence for MSFT cycle 10.
2025-08-18T16:24:00Z,MSFT,410.2432,-0.003737,-91.98,-497.75,29.54,121.52,0.2012,0.849,1.849,0.631,0.163,0.1,20-day momentum,,,1.3,0.26,,,,,,,,,60,60,0.024615,,,,target,msft-target-09,msft-decision-09,2025-08-18T16:24:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 10.
2025-08-18T16:25:00Z,MSFT,410.2432,-0.003737,-91.98,-497.75,29.54,121.52,0.2012,0.849,1.849,0.631,0.163,0.1,20-day momentum,,,1.3,0.26,,,,,,,,,,,,0,,,fill,msft-fill-09,msft-target-09,2025-08-18T16:25:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 10.
2025-08-18T16:26:00Z,MSFT,410.2432,-0.003737,-91.98,-497.75,29.54,121.52,0.2012,0.849,1.849,0.631,0.163,0.1,20-day momentum,,,1.3,0.26,,,,,,,,,,,,,,60,position,msft-position-09,msft-fill-09,2025-08-18T16:26:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 10.
2025-08-18T16:27:00Z,MSFT,410.2432,-0.003737,-91.98,-497.75,29.54,121.52,0.2012,0.849,1.849,0.631,0.163,0.1,20-day momentum,,,1.3,0.26,,,,,,,,,,,,,,,pnl,msft-pnl-09,msft-position-09,2025-08-18T16:27:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 10.
2025-08-18T16:29:00Z,NVDA,133.1293,-0.00147,-3.91,-17.34,3.2,7.11,0.2203,1.001,2.018,0.551,0.065,0.17,Volatility-gated growth,,,,,0.52,0.7,,,,,,,,,,,,,observation,nvda-observation-09,,2025-08-18T16:29:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 10.
2025-08-18T16:30:00Z,NVDA,133.1293,-0.00147,-3.91,-17.34,3.2,7.11,0.2203,1.001,2.018,0.551,0.065,0.17,Volatility-gated growth,,,,,0.52,0.7,,,,,HOLD,HOLD: implied volatility was 0.52; low volatility permits exposure and above 0.70 exits it.,20,,0.002663,,,,decision,nvda-decision-09,nvda-observation-09,2025-08-18T16:29:00Z,2025-08-18T16:30:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-09,Decision evidence for NVDA cycle 10.
2025-08-18T16:31:00Z,NVDA,133.1293,-0.00147,-3.91,-17.34,3.2,7.11,0.2203,1.001,2.018,0.551,0.065,0.17,Volatility-gated growth,,,,,0.52,0.7,,,,,,,20,20,0.002663,,,,target,nvda-target-09,nvda-decision-09,2025-08-18T16:31:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 10.
2025-08-18T16:32:00Z,NVDA,133.1293,-0.00147,-3.91,-17.34,3.2,7.11,0.2203,1.001,2.018,0.551,0.065,0.17,Volatility-gated growth,,,,,0.52,0.7,,,,,,,,,,0,,,fill,nvda-fill-09,nvda-target-09,2025-08-18T16:32:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 10.
2025-08-18T16:33:00Z,NVDA,133.1293,-0.00147,-3.91,-17.34,3.2,7.11,0.2203,1.001,2.018,0.551,0.065,0.17,Volatility-gated growth,,,,,0.52,0.7,,,,,,,,,,,,20,position,nvda-position-09,nvda-fill-09,2025-08-18T16:33:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 10.
2025-08-18T16:34:00Z,NVDA,133.1293,-0.00147,-3.91,-17.34,3.2,7.11,0.2203,1.001,2.018,0.551,0.065,0.17,Volatility-gated growth,,,,,0.52,0.7,,,,,,,,,,,,,pnl,nvda-pnl-09,nvda-position-09,2025-08-18T16:34:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 10.
2025-08-18T16:36:00Z,JPM,214.7156,0.001753,31.2,-104.2,25.77,-5.43,0.2573,1.152,2.39,1.061,0.009,0.24,Bank fundamentals,,,,,,,0.07,0.15,,,,,,,,,,,observation,jpm-observation-09,,2025-08-18T16:36:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 10.
2025-08-18T16:37:00Z,JPM,214.7156,0.001753,31.2,-104.2,25.77,-5.43,0.2573,1.152,2.39,1.061,0.009,0.24,Bank fundamentals,,,,,,,0.07,0.15,,,BUY,BUY: net-interest-margin trend was 0.07; improving margins buy and sharp contraction sells.,100,,0.021472,,,,decision,jpm-decision-09,jpm-observation-09,2025-08-18T16:36:00Z,2025-08-18T16:37:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-09,Decision evidence for JPM cycle 10.
2025-08-18T16:38:00Z,JPM,214.7156,0.001753,31.2,-104.2,25.77,-5.43,0.2573,1.152,2.39,1.061,0.009,0.24,Bank fundamentals,,,,,,,0.07,0.15,,,,,100,100,0.021472,,,,target,jpm-target-09,jpm-decision-09,2025-08-18T16:38:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 10.
2025-08-18T16:39:00Z,JPM,214.7156,0.001753,31.2,-104.2,25.77,-5.43,0.2573,1.152,2.39,1.061,0.009,0.24,Bank fundamentals,,,,,,,0.07,0.15,,,,,,,,50,214.7156,,fill,jpm-fill-09,jpm-target-09,2025-08-18T16:39:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 10.
2025-08-18T16:40:00Z,JPM,214.7156,0.001753,31.2,-104.2,25.77,-5.43,0.2573,1.152,2.39,1.061,0.009,0.24,Bank fundamentals,,,,,,,0.07,0.15,,,,,,,,,,100,position,jpm-position-09,jpm-fill-09,2025-08-18T16:40:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 10.
2025-08-18T16:41:00Z,JPM,214.7156,0.001753,31.2,-104.2,25.77,-5.43,0.2573,1.152,2.39,1.061,0.009,0.24,Bank fundamentals,,,,,,,0.07,0.15,,,,,,,,,,,pnl,jpm-pnl-09,jpm-position-09,2025-08-18T16:41:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 10.
2025-08-18T16:43:00Z,XOM,110.3968,0.003836,-3.97,-142.85,0.0,3.97,0.3069,1.163,2.907,1.234,0.875,0.31,Oil trend and inventories,,,,,,,,,-7,3.5,,,,,,,,,observation,xom-observation-09,,2025-08-18T16:43:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 10.
2025-08-18T16:44:00Z,XOM,110.3968,0.003836,-3.97,-142.85,0.0,3.97,0.3069,1.163,2.907,1.234,0.875,0.31,Oil trend and inventories,,,,,,,,,-7,3.5,SELL,SELL: 20-day oil momentum was -7%; above 6% buys and below -5% sells.,0,,0.0,,,,decision,xom-decision-09,xom-observation-09,2025-08-18T16:43:00Z,2025-08-18T16:44:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-09,Decision evidence for XOM cycle 10.
2025-08-18T16:45:00Z,XOM,110.3968,0.003836,-3.97,-142.85,0.0,3.97,0.3069,1.163,2.907,1.234,0.875,0.31,Oil trend and inventories,,,,,,,,,-7,3.5,,,0,0,0.0,,,,target,xom-target-09,xom-decision-09,2025-08-18T16:45:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 10.
2025-08-18T16:46:00Z,XOM,110.3968,0.003836,-3.97,-142.85,0.0,3.97,0.3069,1.163,2.907,1.234,0.875,0.31,Oil trend and inventories,,,,,,,,,-7,3.5,,,,,,-60,110.3968,,fill,xom-fill-09,xom-target-09,2025-08-18T16:46:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 10.
2025-08-18T16:47:00Z,XOM,110.3968,0.003836,-3.97,-142.85,0.0,3.97,0.3069,1.163,2.907,1.234,0.875,0.31,Oil trend and inventories,,,,,,,,,-7,3.5,,,,,,,,0,position,xom-position-09,xom-fill-09,2025-08-18T16:47:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 10.
2025-08-18T16:48:00Z,XOM,110.3968,0.003836,-3.97,-142.85,0.0,3.97,0.3069,1.163,2.907,1.234,0.875,0.31,Oil trend and inventories,,,,,,,,,-7,3.5,,,,,,,,,pnl,xom-pnl-09,xom-position-09,2025-08-18T16:48:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 10.
2025-08-18T17:00:00Z,AAPL,219.5236,-0.015048,-132.14,-218.33,10.54,142.68,0.2453,0.849,2.404,1.027,0.729,0.1,RSI mean reversion,51,-0.14,,,,,,,,,,,,,,,,,observation,aapl-observation-10,,2025-08-18T17:00:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 11.
2025-08-18T17:01:00Z,AAPL,219.5236,-0.015048,-132.14,-218.33,10.54,142.68,0.2453,0.849,2.404,1.027,0.729,0.1,RSI mean reversion,51,-0.14,,,,,,,,,HOLD,HOLD: RSI was 51; below 30 buys and above 65 sells while the middle range holds.,40,,0.008781,,,,decision,aapl-decision-10,aapl-observation-10,2025-08-18T17:00:00Z,2025-08-18T17:01:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-10,Decision evidence for AAPL cycle 11.
2025-08-18T17:02:00Z,AAPL,219.5236,-0.015048,-132.14,-218.33,10.54,142.68,0.2453,0.849,2.404,1.027,0.729,0.1,RSI mean reversion,51,-0.14,,,,,,,,,,,40,40,0.008781,,,,target,aapl-target-10,aapl-decision-10,2025-08-18T17:02:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 11.
2025-08-18T17:03:00Z,AAPL,219.5236,-0.015048,-132.14,-218.33,10.54,142.68,0.2453,0.849,2.404,1.027,0.729,0.1,RSI mean reversion,51,-0.14,,,,,,,,,,,,,,0,,,fill,aapl-fill-10,aapl-target-10,2025-08-18T17:03:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 11.
2025-08-18T17:04:00Z,AAPL,219.5236,-0.015048,-132.14,-218.33,10.54,142.68,0.2453,0.849,2.404,1.027,0.729,0.1,RSI mean reversion,51,-0.14,,,,,,,,,,,,,,,,40,position,aapl-position-10,aapl-fill-10,2025-08-18T17:04:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 11.
2025-08-18T17:05:00Z,AAPL,219.5236,-0.015048,-132.14,-218.33,10.54,142.68,0.2453,0.849,2.404,1.027,0.729,0.1,RSI mean reversion,51,-0.14,,,,,,,,,,,,,,,,,pnl,aapl-pnl-10,aapl-position-10,2025-08-18T17:05:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 11.
2025-08-18T17:07:00Z,MSFT,405.2608,-0.012145,-154.95,-652.7,14.59,169.54,0.26,1.001,2.522,1.225,0.388,0.17,20-day momentum,,,-3.1,0.62,,,,,,,,,,,,,,,observation,msft-observation-10,,2025-08-18T17:07:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 11.
2025-08-18T17:08:00Z,MSFT,405.2608,-0.012145,-154.95,-652.7,14.59,169.54,0.26,1.001,2.522,1.225,0.388,0.17,20-day momentum,,,-3.1,0.62,,,,,,,SELL,SELL: 20-day momentum was -3.1%; above 3% buys and below -2% sells.,30,,0.012158,,,,decision,msft-decision-10,msft-observation-10,2025-08-18T17:07:00Z,2025-08-18T17:08:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-10,Decision evidence for MSFT cycle 11.
2025-08-18T17:09:00Z,MSFT,405.2608,-0.012145,-154.95,-652.7,14.59,169.54,0.26,1.001,2.522,1.225,0.388,0.17,20-day momentum,,,-3.1,0.62,,,,,,,,,30,30,0.012158,,,,target,msft-target-10,msft-decision-10,2025-08-18T17:09:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 11.
2025-08-18T17:10:00Z,MSFT,405.2608,-0.012145,-154.95,-652.7,14.59,169.54,0.26,1.001,2.522,1.225,0.388,0.17,20-day momentum,,,-3.1,0.62,,,,,,,,,,,,-30,405.2608,,fill,msft-fill-10,msft-target-10,2025-08-18T17:10:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 11.
2025-08-18T17:11:00Z,MSFT,405.2608,-0.012145,-154.95,-652.7,14.59,169.54,0.26,1.001,2.522,1.225,0.388,0.17,20-day momentum,,,-3.1,0.62,,,,,,,,,,,,,,30,position,msft-position-10,msft-fill-10,2025-08-18T17:11:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 11.
2025-08-18T17:12:00Z,MSFT,405.2608,-0.012145,-154.95,-652.7,14.59,169.54,0.26,1.001,2.522,1.225,0.388,0.17,20-day momentum,,,-3.1,0.62,,,,,,,,,,,,,,,pnl,msft-pnl-10,msft-position-10,2025-08-18T17:12:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 11.
2025-08-18T17:14:00Z,NVDA,131.9114,-0.009148,-1.58,-18.92,0.0,1.58,0.274,1.152,2.632,1.02,0.1,0.24,Volatility-gated growth,,,,,0.8,0.7,,,,,,,,,,,,,observation,nvda-observation-10,,2025-08-18T17:14:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 11.
2025-08-18T17:15:00Z,NVDA,131.9114,-0.009148,-1.58,-18.92,0.0,1.58,0.274,1.152,2.632,1.02,0.1,0.24,Volatility-gated growth,,,,,0.8,0.7,,,,,SELL,SELL: implied volatility was 0.8; low volatility permits exposure and above 0.70 exits it.,0,,0.0,,,,decision,nvda-decision-10,nvda-observation-10,2025-08-18T17:14:00Z,2025-08-18T17:15:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-10,Decision evidence for NVDA cycle 11.
2025-08-18T17:16:00Z,NVDA,131.9114,-0.009148,-1.58,-18.92,0.0,1.58,0.274,1.152,2.632,1.02,0.1,0.24,Volatility-gated growth,,,,,0.8,0.7,,,,,,,0,0,0.0,,,,target,nvda-target-10,nvda-decision-10,2025-08-18T17:16:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 11.
2025-08-18T17:17:00Z,NVDA,131.9114,-0.009148,-1.58,-18.92,0.0,1.58,0.274,1.152,2.632,1.02,0.1,0.24,Volatility-gated growth,,,,,0.8,0.7,,,,,,,,,,-20,131.9114,,fill,nvda-fill-10,nvda-target-10,2025-08-18T17:17:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 11.
2025-08-18T17:18:00Z,NVDA,131.9114,-0.009148,-1.58,-18.92,0.0,1.58,0.274,1.152,2.632,1.02,0.1,0.24,Volatility-gated growth,,,,,0.8,0.7,,,,,,,,,,,,0,position,nvda-position-10,nvda-fill-10,2025-08-18T17:18:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 11.
2025-08-18T17:19:00Z,NVDA,131.9114,-0.009148,-1.58,-18.92,0.0,1.58,0.274,1.152,2.632,1.02,0.1,0.24,Volatility-gated growth,,,,,0.8,0.7,,,,,,,,,,,,,pnl,nvda-pnl-10,nvda-position-10,2025-08-18T17:19:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 11.
2025-08-18T17:21:00Z,JPM,212.9966,-0.008006,-170.53,-274.73,25.56,196.09,0.301,1.163,2.89,0.78,0.001,0.31,Bank fundamentals,,,,,,,0.01,0.21,,,,,,,,,,,observation,jpm-observation-10,,2025-08-18T17:21:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 11.
2025-08-18T17:22:00Z,JPM,212.9966,-0.008006,-170.53,-274.73,25.56,196.09,0.301,1.163,2.89,0.78,0.001,0.31,Bank fundamentals,,,,,,,0.01,0.21,,,HOLD,HOLD: net-interest-margin trend was 0.01; improving margins buy and sharp contraction sells.,100,,0.0213,,,,decision,jpm-decision-10,jpm-observation-10,2025-08-18T17:21:00Z,2025-08-18T17:22:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-10,Decision evidence for JPM cycle 11.
2025-08-18T17:23:00Z,JPM,212.9966,-0.008006,-170.53,-274.73,25.56,196.09,0.301,1.163,2.89,0.78,0.001,0.31,Bank fundamentals,,,,,,,0.01,0.21,,,,,100,100,0.0213,,,,target,jpm-target-10,jpm-decision-10,2025-08-18T17:23:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 11.
2025-08-18T17:24:00Z,JPM,212.9966,-0.008006,-170.53,-274.73,25.56,196.09,0.301,1.163,2.89,0.78,0.001,0.31,Bank fundamentals,,,,,,,0.01,0.21,,,,,,,,0,,,fill,jpm-fill-10,jpm-target-10,2025-08-18T17:24:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 11.
2025-08-18T17:25:00Z,JPM,212.9966,-0.008006,-170.53,-274.73,25.56,196.09,0.301,1.163,2.89,0.78,0.001,0.31,Bank fundamentals,,,,,,,0.01,0.21,,,,,,,,,,100,position,jpm-position-10,jpm-fill-10,2025-08-18T17:25:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 11.
2025-08-18T17:26:00Z,JPM,212.9966,-0.008006,-170.53,-274.73,25.56,196.09,0.301,1.163,2.89,0.78,0.001,0.31,Bank fundamentals,,,,,,,0.01,0.21,,,,,,,,,,,pnl,jpm-pnl-10,jpm-position-10,2025-08-18T17:26:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 11.
2025-08-18T17:28:00Z,XOM,109.3524,-0.00946,-0.0,-142.85,0.0,0.0,0.3462,1.025,3.357,0.831,0.125,0.38,Oil trend and inventories,,,,,,,,,-1,0.5,,,,,,,,,observation,xom-observation-10,,2025-08-18T17:28:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 11.
2025-08-18T17:29:00Z,XOM,109.3524,-0.00946,-0.0,-142.85,0.0,0.0,0.3462,1.025,3.357,0.831,0.125,0.38,Oil trend and inventories,,,,,,,,,-1,0.5,HOLD,HOLD: 20-day oil momentum was -1%; above 6% buys and below -5% sells.,0,,0.0,,,,decision,xom-decision-10,xom-observation-10,2025-08-18T17:28:00Z,2025-08-18T17:29:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-10,Decision evidence for XOM cycle 11.
2025-08-18T17:30:00Z,XOM,109.3524,-0.00946,-0.0,-142.85,0.0,0.0,0.3462,1.025,3.357,0.831,0.125,0.38,Oil trend and inventories,,,,,,,,,-1,0.5,,,0,0,0.0,,,,target,xom-target-10,xom-decision-10,2025-08-18T17:30:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 11.
2025-08-18T17:31:00Z,XOM,109.3524,-0.00946,-0.0,-142.85,0.0,0.0,0.3462,1.025,3.357,0.831,0.125,0.38,Oil trend and inventories,,,,,,,,,-1,0.5,,,,,,0,,,fill,xom-fill-10,xom-target-10,2025-08-18T17:31:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 11.
2025-08-18T17:32:00Z,XOM,109.3524,-0.00946,-0.0,-142.85,0.0,0.0,0.3462,1.025,3.357,0.831,0.125,0.38,Oil trend and inventories,,,,,,,,,-1,0.5,,,,,,,,0,position,xom-position-10,xom-fill-10,2025-08-18T17:32:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 11.
2025-08-18T17:33:00Z,XOM,109.3524,-0.00946,-0.0,-142.85,0.0,0.0,0.3462,1.025,3.357,0.831,0.125,0.38,Oil trend and inventories,,,,,,,,,-1,0.5,,,,,,,,,pnl,xom-pnl-10,xom-position-10,2025-08-18T17:33:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 11.
2025-08-18T17:45:00Z,AAPL,219.7862,0.001196,-5.27,-223.6,0.0,5.27,0.1484,1.001,1.296,0.942,0.943,0.17,RSI mean reversion,66,-2.29,,,,,,,,,,,,,,,,,observation,aapl-observation-11,,2025-08-18T17:45:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 12.
2025-08-18T17:46:00Z,AAPL,219.7862,0.001196,-5.27,-223.6,0.0,5.27,0.1484,1.001,1.296,0.942,0.943,0.17,RSI mean reversion,66,-2.29,,,,,,,,,SELL,SELL: RSI was 66; below 30 buys and above 65 sells while the middle range holds.,0,,0.0,,,,decision,aapl-decision-11,aapl-observation-11,2025-08-18T17:45:00Z,2025-08-18T17:46:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-11,Decision evidence for AAPL cycle 12.
2025-08-18T17:47:00Z,AAPL,219.7862,0.001196,-5.27,-223.6,0.0,5.27,0.1484,1.001,1.296,0.942,0.943,0.17,RSI mean reversion,66,-2.29,,,,,,,,,,,0,0,0.0,,,,target,aapl-target-11,aapl-decision-11,2025-08-18T17:47:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 12.
2025-08-18T17:48:00Z,AAPL,219.7862,0.001196,-5.27,-223.6,0.0,5.27,0.1484,1.001,1.296,0.942,0.943,0.17,RSI mean reversion,66,-2.29,,,,,,,,,,,,,,-40,219.7862,,fill,aapl-fill-11,aapl-target-11,2025-08-18T17:48:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 12.
2025-08-18T17:49:00Z,AAPL,219.7862,0.001196,-5.27,-223.6,0.0,5.27,0.1484,1.001,1.296,0.942,0.943,0.17,RSI mean reversion,66,-2.29,,,,,,,,,,,,,,,,0,position,aapl-position-11,aapl-fill-11,2025-08-18T17:49:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 12.
2025-08-18T17:50:00Z,AAPL,219.7862,0.001196,-5.27,-223.6,0.0,5.27,0.1484,1.001,1.296,0.942,0.943,0.17,RSI mean reversion,66,-2.29,,,,,,,,,,,,,,,,,pnl,aapl-pnl-11,aapl-position-11,2025-08-18T17:50:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 12.
2025-08-18T17:52:00Z,MSFT,406.7295,0.003624,44.22,-608.48,14.64,-29.58,0.2004,1.152,1.84,0.627,0.1,0.24,20-day momentum,,,-0.8,0.16,,,,,,,,,,,,,,,observation,msft-observation-11,,2025-08-18T17:52:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 12.
2025-08-18T17:53:00Z,MSFT,406.7295,0.003624,44.22,-608.48,14.64,-29.58,0.2004,1.152,1.84,0.627,0.1,0.24,20-day momentum,,,-0.8,0.16,,,,,,,HOLD,HOLD: 20-day momentum was -0.8%; above 3% buys and below -2% sells.,30,,0.012202,,,,decision,msft-decision-11,msft-observation-11,2025-08-18T17:52:00Z,2025-08-18T17:53:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-11,Decision evidence for MSFT cycle 12.
2025-08-18T17:54:00Z,MSFT,406.7295,0.003624,44.22,-608.48,14.64,-29.58,0.2004,1.152,1.84,0.627,0.1,0.24,20-day momentum,,,-0.8,0.16,,,,,,,,,30,30,0.012202,,,,target,msft-target-11,msft-decision-11,2025-08-18T17:54:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 12.
2025-08-18T17:55:00Z,MSFT,406.7295,0.003624,44.22,-608.48,14.64,-29.58,0.2004,1.152,1.84,0.627,0.1,0.24,20-day momentum,,,-0.8,0.16,,,,,,,,,,,,0,,,fill,msft-fill-11,msft-target-11,2025-08-18T17:55:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 12.
2025-08-18T17:56:00Z,MSFT,406.7295,0.003624,44.22,-608.48,14.64,-29.58,0.2004,1.152,1.84,0.627,0.1,0.24,20-day momentum,,,-0.8,0.16,,,,,,,,,,,,,,30,position,msft-position-11,msft-fill-11,2025-08-18T17:56:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 12.
2025-08-18T17:57:00Z,MSFT,406.7295,0.003624,44.22,-608.48,14.64,-29.58,0.2004,1.152,1.84,0.627,0.1,0.24,20-day momentum,,,-0.8,0.16,,,,,,,,,,,,,,,pnl,msft-pnl-11,msft-position-11,2025-08-18T17:57:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 12.
2025-08-18T17:59:00Z,NVDA,132.3988,0.003695,0.0,-18.92,0.0,0.0,0.2359,1.163,2.196,0.629,0.071,0.31,Volatility-gated growth,,,,,0.57,0.7,,,,,,,,,,,,,observation,nvda-observation-11,,2025-08-18T17:59:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 12.
2025-08-18T18:00:00Z,NVDA,132.3988,0.003695,0.0,-18.92,0.0,0.0,0.2359,1.163,2.196,0.629,0.071,0.31,Volatility-gated growth,,,,,0.57,0.7,,,,,HOLD,HOLD: implied volatility was 0.57; low volatility permits exposure and above 0.70 exits it.,0,,0.0,,,,decision,nvda-decision-11,nvda-observation-11,2025-08-18T17:59:00Z,2025-08-18T18:00:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-11,Decision evidence for NVDA cycle 12.
